idx,task_id,0_count,1_count,2_count,3_count,total_count,0_share,1_share,2_share,3_share,agreement,quadkey,Unnamed: 0,geom,taskX,taskY,url,urlB
1076,20-309493-470383,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213312323,908,"MULTIPOLYGON(((-73.744010925293 18.1931513578744,-73.7436676025391 18.1931513578744,-73.7436676025391 18.1928251977332,-73.744010925293 18.1928251977332,-73.744010925293 18.1931513578744)))",309493,470383,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309493&y=470383&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309493/470383
1077,20-309494-470381,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213312312,907,"MULTIPOLYGON(((-73.7436676025391 18.1938036763261,-73.7433242797852 18.1938036763261,-73.7433242797852 18.1934775174053,-73.7436676025391 18.1934775174053,-73.7436676025391 18.1938036763261)))",309494,470381,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309494&y=470381&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309494/470381
1078,20-309494-470382,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0,03221031320213312330,906,"MULTIPOLYGON(((-73.7436676025391 18.1934775174053,-73.7433242797852 18.1934775174053,-73.7433242797852 18.1931513578744,-73.7436676025391 18.1931513578744,-73.7436676025391 18.1934775174053)))",309494,470382,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309494&y=470382&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309494/470382
1079,20-309494-470383,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213312332,905,"MULTIPOLYGON(((-73.7436676025391 18.1931513578744,-73.7433242797852 18.1931513578744,-73.7433242797852 18.1928251977332,-73.7436676025391 18.1928251977332,-73.7436676025391 18.1931513578744)))",309494,470383,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309494&y=470383&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309494/470383
1080,20-309495-470381,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213312313,904,"MULTIPOLYGON(((-73.7433242797852 18.1938036763261,-73.7429809570312 18.1938036763261,-73.7429809570312 18.1934775174053,-73.7433242797852 18.1934775174053,-73.7433242797852 18.1938036763261)))",309495,470381,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309495&y=470381&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309495/470381
1081,20-309495-470382,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213312331,903,"MULTIPOLYGON(((-73.7433242797852 18.1934775174053,-73.7429809570312 18.1934775174053,-73.7429809570312 18.1931513578744,-73.7433242797852 18.1931513578744,-73.7433242797852 18.1934775174053)))",309495,470382,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309495&y=470382&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309495/470382
1082,20-309495-470383,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213312333,1609,"MULTIPOLYGON(((-73.7433242797852 18.1931513578744,-73.7429809570312 18.1931513578744,-73.7429809570312 18.1928251977332,-73.7433242797852 18.1928251977332,-73.7433242797852 18.1931513578744)))",309495,470383,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309495&y=470383&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309495/470383
1083,20-309496-470381,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213313202,1608,"MULTIPOLYGON(((-73.7429809570312 18.1938036763261,-73.7426376342773 18.1938036763261,-73.7426376342773 18.1934775174053,-73.7429809570312 18.1934775174053,-73.7429809570312 18.1938036763261)))",309496,470381,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309496&y=470381&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309496/470381
1084,20-309496-470382,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0,03221031320213313220,1607,"MULTIPOLYGON(((-73.7429809570312 18.1934775174053,-73.7426376342773 18.1934775174053,-73.7426376342773 18.1931513578744,-73.7429809570312 18.1931513578744,-73.7429809570312 18.1934775174053)))",309496,470382,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309496&y=470382&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309496/470382
1085,20-309496-470383,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0,03221031320213313222,1606,"MULTIPOLYGON(((-73.7429809570312 18.1931513578744,-73.7426376342773 18.1931513578744,-73.7426376342773 18.1928251977332,-73.7429809570312 18.1928251977332,-73.7429809570312 18.1931513578744)))",309496,470383,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309496&y=470383&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309496/470383
1086,20-309497-470381,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0,03221031320213313203,1605,"MULTIPOLYGON(((-73.7426376342773 18.1938036763261,-73.7422943115234 18.1938036763261,-73.7422943115234 18.1934775174053,-73.7426376342773 18.1934775174053,-73.7426376342773 18.1938036763261)))",309497,470381,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309497&y=470381&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309497/470381
1087,20-309497-470382,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0,03221031320213313221,1604,"MULTIPOLYGON(((-73.7426376342773 18.1934775174053,-73.7422943115234 18.1934775174053,-73.7422943115234 18.1931513578744,-73.7426376342773 18.1931513578744,-73.7426376342773 18.1934775174053)))",309497,470382,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309497&y=470382&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309497/470382
1088,20-309497-470383,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0,03221031320213313223,1603,"MULTIPOLYGON(((-73.7426376342773 18.1931513578744,-73.7422943115234 18.1931513578744,-73.7422943115234 18.1928251977332,-73.7426376342773 18.1928251977332,-73.7426376342773 18.1931513578744)))",309497,470383,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309497&y=470383&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309497/470383
1089,20-309498-470381,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213313212,1602,"MULTIPOLYGON(((-73.7422943115234 18.1938036763261,-73.7419509887695 18.1938036763261,-73.7419509887695 18.1934775174053,-73.7422943115234 18.1934775174053,-73.7422943115234 18.1938036763261)))",309498,470381,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309498&y=470381&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309498/470381
1090,20-309498-470382,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0,03221031320213313230,1601,"MULTIPOLYGON(((-73.7422943115234 18.1934775174053,-73.7419509887695 18.1934775174053,-73.7419509887695 18.1931513578744,-73.7422943115234 18.1931513578744,-73.7422943115234 18.1934775174053)))",309498,470382,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309498&y=470382&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309498/470382
1091,20-309498-470383,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213313232,1600,"MULTIPOLYGON(((-73.7422943115234 18.1931513578744,-73.7419509887695 18.1931513578744,-73.7419509887695 18.1928251977332,-73.7422943115234 18.1928251977332,-73.7422943115234 18.1931513578744)))",309498,470383,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309498&y=470383&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309498/470383
1092,20-309499-470381,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213313213,1599,"MULTIPOLYGON(((-73.7419509887695 18.1938036763261,-73.7416076660156 18.1938036763261,-73.7416076660156 18.1934775174053,-73.7419509887695 18.1934775174053,-73.7419509887695 18.1938036763261)))",309499,470381,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309499&y=470381&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309499/470381
1093,20-309499-470382,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0,03221031320213313231,1598,"MULTIPOLYGON(((-73.7419509887695 18.1934775174053,-73.7416076660156 18.1934775174053,-73.7416076660156 18.1931513578744,-73.7419509887695 18.1931513578744,-73.7419509887695 18.1934775174053)))",309499,470382,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309499&y=470382&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309499/470382
1094,20-309499-470383,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0,03221031320213313233,1597,"MULTIPOLYGON(((-73.7419509887695 18.1931513578744,-73.7416076660156 18.1931513578744,-73.7416076660156 18.1928251977332,-73.7419509887695 18.1928251977332,-73.7419509887695 18.1931513578744)))",309499,470383,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309499&y=470383&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309499/470383
1095,20-309500-470381,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0,03221031320213313302,1596,"MULTIPOLYGON(((-73.7416076660156 18.1938036763261,-73.7412643432617 18.1938036763261,-73.7412643432617 18.1934775174053,-73.7416076660156 18.1934775174053,-73.7416076660156 18.1938036763261)))",309500,470381,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309500&y=470381&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309500/470381
1096,20-309500-470382,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0,03221031320213313320,1595,"MULTIPOLYGON(((-73.7416076660156 18.1934775174053,-73.7412643432617 18.1934775174053,-73.7412643432617 18.1931513578744,-73.7416076660156 18.1931513578744,-73.7416076660156 18.1934775174053)))",309500,470382,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309500&y=470382&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309500/470382
1097,20-309500-470383,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0,03221031320213313322,1594,"MULTIPOLYGON(((-73.7416076660156 18.1931513578744,-73.7412643432617 18.1931513578744,-73.7412643432617 18.1928251977332,-73.7416076660156 18.1928251977332,-73.7416076660156 18.1931513578744)))",309500,470383,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309500&y=470383&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309500/470383
1098,20-309451-470384,2,0,0,0,2,1.0,0.0,0.0,0.0,1.0,03221031320213221011,1593,"MULTIPOLYGON(((-73.758430480957 18.1928251977332,-73.7580871582031 18.1928251977332,-73.7580871582031 18.1924990369818,-73.758430480957 18.1924990369818,-73.758430480957 18.1928251977332)))",309451,470384,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309451&y=470384&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309451/470384
1099,20-309451-470385,1,0,0,1,2,0.5,0.0,0.0,0.5,0.0,03221031320213221013,1592,"MULTIPOLYGON(((-73.758430480957 18.1924990369818,-73.7580871582031 18.1924990369818,-73.7580871582031 18.1921728756202,-73.758430480957 18.1921728756202,-73.758430480957 18.1924990369818)))",309451,470385,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309451&y=470385&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309451/470385
1100,20-309451-470386,1,0,0,1,2,0.5,0.0,0.0,0.5,0.0,03221031320213221031,1591,"MULTIPOLYGON(((-73.758430480957 18.1921728756202,-73.7580871582031 18.1921728756202,-73.7580871582031 18.1918467136485,-73.758430480957 18.1918467136485,-73.758430480957 18.1921728756202)))",309451,470386,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309451&y=470386&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309451/470386
1101,20-309452-470384,2,0,0,0,2,1.0,0.0,0.0,0.0,1.0,03221031320213221100,1590,"MULTIPOLYGON(((-73.7580871582031 18.1928251977332,-73.7577438354492 18.1928251977332,-73.7577438354492 18.1924990369818,-73.7580871582031 18.1924990369818,-73.7580871582031 18.1928251977332)))",309452,470384,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309452&y=470384&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309452/470384
1102,20-309452-470385,1,0,0,1,2,0.5,0.0,0.0,0.5,0.0,03221031320213221102,1589,"MULTIPOLYGON(((-73.7580871582031 18.1924990369818,-73.7577438354492 18.1924990369818,-73.7577438354492 18.1921728756202,-73.7580871582031 18.1921728756202,-73.7580871582031 18.1924990369818)))",309452,470385,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309452&y=470385&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309452/470385
1103,20-309452-470386,2,0,0,0,2,1.0,0.0,0.0,0.0,1.0,03221031320213221120,1588,"MULTIPOLYGON(((-73.7580871582031 18.1921728756202,-73.7577438354492 18.1921728756202,-73.7577438354492 18.1918467136485,-73.7580871582031 18.1918467136485,-73.7580871582031 18.1921728756202)))",309452,470386,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309452&y=470386&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309452/470386
1104,20-309453-470384,1,0,0,1,2,0.5,0.0,0.0,0.5,0.0,03221031320213221101,1587,"MULTIPOLYGON(((-73.7577438354492 18.1928251977332,-73.7574005126953 18.1928251977332,-73.7574005126953 18.1924990369818,-73.7577438354492 18.1924990369818,-73.7577438354492 18.1928251977332)))",309453,470384,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309453&y=470384&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309453/470384
1105,20-309453-470385,1,0,0,1,2,0.5,0.0,0.0,0.5,0.0,03221031320213221103,1586,"MULTIPOLYGON(((-73.7577438354492 18.1924990369818,-73.7574005126953 18.1924990369818,-73.7574005126953 18.1921728756202,-73.7577438354492 18.1921728756202,-73.7577438354492 18.1924990369818)))",309453,470385,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309453&y=470385&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309453/470385
1106,20-309453-470386,1,0,0,1,2,0.5,0.0,0.0,0.5,0.0,03221031320213221121,1585,"MULTIPOLYGON(((-73.7577438354492 18.1921728756202,-73.7574005126953 18.1921728756202,-73.7574005126953 18.1918467136485,-73.7577438354492 18.1918467136485,-73.7577438354492 18.1921728756202)))",309453,470386,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309453&y=470386&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309453/470386
1107,20-309454-470384,2,0,0,0,2,1.0,0.0,0.0,0.0,1.0,03221031320213221110,1584,"MULTIPOLYGON(((-73.7574005126953 18.1928251977332,-73.7570571899414 18.1928251977332,-73.7570571899414 18.1924990369818,-73.7574005126953 18.1924990369818,-73.7574005126953 18.1928251977332)))",309454,470384,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309454&y=470384&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309454/470384
1108,20-309454-470385,2,0,0,0,2,1.0,0.0,0.0,0.0,1.0,03221031320213221112,1583,"MULTIPOLYGON(((-73.7574005126953 18.1924990369818,-73.7570571899414 18.1924990369818,-73.7570571899414 18.1921728756202,-73.7574005126953 18.1921728756202,-73.7574005126953 18.1924990369818)))",309454,470385,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309454&y=470385&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309454/470385
1109,20-309454-470386,2,0,0,0,2,1.0,0.0,0.0,0.0,1.0,03221031320213221130,1582,"MULTIPOLYGON(((-73.7574005126953 18.1921728756202,-73.7570571899414 18.1921728756202,-73.7570571899414 18.1918467136485,-73.7574005126953 18.1918467136485,-73.7574005126953 18.1921728756202)))",309454,470386,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309454&y=470386&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309454/470386
1110,20-309455-470384,1,1,0,0,2,0.5,0.5,0.0,0.0,0.0,03221031320213221111,1581,"MULTIPOLYGON(((-73.7570571899414 18.1928251977332,-73.7567138671875 18.1928251977332,-73.7567138671875 18.1924990369818,-73.7570571899414 18.1924990369818,-73.7570571899414 18.1928251977332)))",309455,470384,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309455&y=470384&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309455/470384
1111,20-309455-470385,1,1,0,0,2,0.5,0.5,0.0,0.0,0.0,03221031320213221113,1580,"MULTIPOLYGON(((-73.7570571899414 18.1924990369818,-73.7567138671875 18.1924990369818,-73.7567138671875 18.1921728756202,-73.7570571899414 18.1921728756202,-73.7570571899414 18.1924990369818)))",309455,470385,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309455&y=470385&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309455/470385
1112,20-309455-470386,2,0,0,0,2,1.0,0.0,0.0,0.0,1.0,03221031320213221131,1579,"MULTIPOLYGON(((-73.7570571899414 18.1921728756202,-73.7567138671875 18.1921728756202,-73.7567138671875 18.1918467136485,-73.7570571899414 18.1918467136485,-73.7570571899414 18.1921728756202)))",309455,470386,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309455&y=470386&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309455/470386
1113,20-309456-470384,2,0,0,0,2,1.0,0.0,0.0,0.0,1.0,03221031320213230000,1578,"MULTIPOLYGON(((-73.7567138671875 18.1928251977332,-73.7563705444336 18.1928251977332,-73.7563705444336 18.1924990369818,-73.7567138671875 18.1924990369818,-73.7567138671875 18.1928251977332)))",309456,470384,https://haitidata.org/geoserver/gwc/service/gmaps?layers=geonode:ortho&zoom=20&x=309456&y=470384&format=image/png,https://tiles.openaerialmap.org/612667edb7012200056b5cb9/0/612667edb7012200056b5cba/20/309456/470384
